,date,hour,dayofweek,dayofyear,dayofmonth,weekofyear,temperature,dew_point,humidity,wind_speed,pressure,poi1,poi2,poi3,poi4,poi5,road_level,speed_limit,lat,lng,label
14,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,0,4,2,2,2,45000,40,24.4923095406219,118.101796242728,0
15,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,0,4,2,2,2,45000,40,24.4923095406219,118.101796242728,0
16,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,0,4,2,2,2,45000,40,24.4923095406219,118.101796242728,0
17,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,0,4,2,2,2,45000,40,24.4923095406219,118.101796242728,0
734,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,1,5,0,6,6,45000,40,24.4803387231365,118.10574422846099,0
735,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,1,5,0,6,6,45000,40,24.4803387231365,118.10574422846099,0
736,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,1,5,0,6,6,45000,40,24.4803387231365,118.10574422846099,0
737,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,1,5,0,6,6,45000,40,24.4803387231365,118.10574422846099,0
1454,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,0,5,3,4,4,45000,40,24.4799277540867,118.13915407604799,0
1455,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,0,5,3,4,4,45000,40,24.4799277540867,118.13915407604799,0
1456,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,0,5,3,4,4,45000,40,24.4799277540867,118.13915407604799,0
1457,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,0,5,3,4,4,45000,40,24.4799277540867,118.13915407604799,0
2174,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,0,8,1,10,10,44000,50,24.482656166732898,118.15712288668001,0
2175,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,0,8,1,10,10,44000,50,24.482656166732898,118.15712288668001,0
2176,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,0,8,1,10,10,44000,50,24.482656166732898,118.15712288668001,0
2177,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,0,8,1,10,10,44000,50,24.482656166732898,118.15712288668001,0
2894,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,0,9,2,11,11,-1,-1,24.4826611176739,118.156992616075,0
2895,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,0,9,2,11,11,-1,-1,24.4826611176739,118.156992616075,0
2896,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,0,9,2,11,11,-1,-1,24.4826611176739,118.156992616075,0
2897,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,0,9,2,11,11,-1,-1,24.4826611176739,118.156992616075,0
3614,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,0,10,3,10,10,45000,40,24.4825421118369,118.156116931784,0
3615,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,0,10,3,10,10,45000,40,24.4825421118369,118.156116931784,0
3616,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,0,10,3,10,10,45000,40,24.4825421118369,118.156116931784,0
3617,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,0,10,3,10,10,45000,40,24.4825421118369,118.156116931784,0
4334,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,0,12,0,6,6,44000,50,24.4813469847889,118.161388626016,0
4335,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,0,12,0,6,6,44000,50,24.4813469847889,118.161388626016,0
4336,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,0,12,0,6,6,44000,50,24.4813469847889,118.161388626016,0
4337,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,0,12,0,6,6,44000,50,24.4813469847889,118.161388626016,0
5054,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,0,3,1,12,12,44000,50,24.480330936363696,118.163479748727,0
5055,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,0,3,1,12,12,44000,50,24.480330936363696,118.163479748727,0
5056,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,0,3,1,12,12,44000,50,24.480330936363696,118.163479748727,0
5057,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,0,3,1,12,12,44000,50,24.480330936363696,118.163479748727,0
5774,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,4,16,9,11,11,-1,-1,24.470477101566896,118.16879598069401,0
5775,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,4,16,9,11,11,-1,-1,24.470477101566896,118.16879598069401,0
5776,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,4,16,9,11,11,-1,-1,24.470477101566896,118.16879598069401,0
5777,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,4,16,9,11,11,-1,-1,24.470477101566896,118.16879598069401,0
6494,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,3,8,2,11,11,47000,30,24.4730370972598,118.171040023173,0
6495,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,3,8,2,11,11,47000,30,24.4730370972598,118.171040023173,0
6496,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,3,8,2,11,11,47000,30,24.4730370972598,118.171040023173,0
6497,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,3,8,2,11,11,47000,30,24.4730370972598,118.171040023173,0
7214,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,5,11,5,17,17,44000,50,24.4745295387901,118.169120287544,0
7215,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,5,11,5,17,17,44000,50,24.4745295387901,118.169120287544,0
7216,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,5,11,5,17,17,44000,50,24.4745295387901,118.169120287544,0
7217,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,5,11,5,17,17,44000,50,24.4745295387901,118.169120287544,0
7934,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,3,8,2,12,12,47000,30,24.4730637903774,118.17097087211599,0
7935,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,3,8,2,12,12,47000,30,24.4730637903774,118.17097087211599,0
7936,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,3,8,2,12,12,47000,30,24.4730637903774,118.17097087211599,0
7937,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,3,8,2,12,12,47000,30,24.4730637903774,118.17097087211599,0
8654,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,1,9,3,6,6,44000,50,24.4779826631174,118.170978128908,0
8655,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,1,9,3,6,6,44000,50,24.4779826631174,118.170978128908,0
8656,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,1,9,3,6,6,44000,50,24.4779826631174,118.170978128908,0
8657,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,1,9,3,6,6,44000,50,24.4779826631174,118.170978128908,0
9374,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,1,9,3,5,5,-1,-1,24.4778297112355,118.17088759369801,0
9375,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,1,9,3,5,5,-1,-1,24.4778297112355,118.17088759369801,0
9376,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,1,9,3,5,5,-1,-1,24.4778297112355,118.17088759369801,0
9377,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,1,9,3,5,5,-1,-1,24.4778297112355,118.17088759369801,0
10094,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,2,14,3,2,2,44000,50,24.468884115963803,118.172561823365,0
10095,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,2,14,3,2,2,44000,50,24.468884115963803,118.172561823365,0
10096,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,2,14,3,2,2,44000,50,24.468884115963803,118.172561823365,0
10097,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,2,14,3,2,2,44000,50,24.468884115963803,118.172561823365,0
10814,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,2,9,4,5,5,44000,50,24.4784918101316,118.171397411248,0
10815,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,2,9,4,5,5,44000,50,24.4784918101316,118.171397411248,0
10816,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,2,9,4,5,5,44000,50,24.4784918101316,118.171397411248,0
10817,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,2,9,4,5,5,44000,50,24.4784918101316,118.171397411248,0
11534,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,0,7,3,4,4,45000,40,24.4716723962626,118.173665930548,0
11535,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,0,7,3,4,4,45000,40,24.4716723962626,118.173665930548,0
11536,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,0,7,3,4,4,45000,40,24.4716723962626,118.173665930548,0
11537,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,0,7,3,4,4,45000,40,24.4716723962626,118.173665930548,0
12254,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,4,5,1,3,3,44000,50,24.481808107462697,118.103422628856,0
12255,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,4,5,1,3,3,44000,50,24.481808107462697,118.103422628856,0
12256,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,4,5,1,3,3,44000,50,24.481808107462697,118.103422628856,0
12257,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,4,5,1,3,3,44000,50,24.481808107462697,118.103422628856,0
12974,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,4,16,9,11,11,44000,50,24.470446615134897,118.168875741758,0
12975,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,4,16,9,11,11,44000,50,24.470446615134897,118.168875741758,0
12976,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,4,16,9,11,11,44000,50,24.470446615134897,118.168875741758,0
12977,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,4,16,9,11,11,44000,50,24.470446615134897,118.168875741758,0
13694,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,2,4,1,4,4,45000,40,24.4851803390158,118.15682557253099,0
13695,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,2,4,1,4,4,45000,40,24.4851803390158,118.15682557253099,0
13696,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,2,4,1,4,4,45000,40,24.4851803390158,118.15682557253099,0
13697,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,2,4,1,4,4,45000,40,24.4851803390158,118.15682557253099,0
14414,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,0,1,1,0,0,-1,-1,24.430563,118.11478799999999,0
14415,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,0,1,1,0,0,-1,-1,24.430563,118.11478799999999,0
14416,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,0,1,1,0,0,-1,-1,24.430563,118.11478799999999,0
14417,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,0,1,1,0,0,-1,-1,24.430563,118.11478799999999,0
15134,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,1,1,1,0,0,45000,50,24.431572,118.10941799999999,1
15135,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,1,1,1,0,0,45000,50,24.431572,118.10941799999999,1
15136,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,1,1,1,0,0,45000,50,24.431572,118.10941799999999,0
15137,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,1,1,1,0,0,45000,50,24.431572,118.10941799999999,1
15854,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,1,3,0,3,3,-1,-1,24.438173000000003,118.08724099999999,0
15855,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,1,3,0,3,3,-1,-1,24.438173000000003,118.08724099999999,1
15856,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,1,3,0,3,3,-1,-1,24.438173000000003,118.08724099999999,0
15857,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,1,3,0,3,3,-1,-1,24.438173000000003,118.08724099999999,0
16574,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,0,0,0,0,0,45000,50,24.43831,118.14591999999999,0
16575,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,0,0,0,0,0,45000,50,24.43831,118.14591999999999,0
16576,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,0,0,0,0,0,45000,50,24.43831,118.14591999999999,0
16577,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,0,0,0,0,0,45000,50,24.43831,118.14591999999999,0
17294,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,1,11,1,1,1,-1,-1,24.453498,118.078331,0
17295,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,1,11,1,1,1,-1,-1,24.453498,118.078331,0
17296,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,1,11,1,1,1,-1,-1,24.453498,118.078331,0
17297,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,1,11,1,1,1,-1,-1,24.453498,118.078331,0
18014,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,5,16,4,0,0,45000,40,24.456946,118.069799,0
18015,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,5,16,4,0,0,45000,40,24.456946,118.069799,0
18016,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,5,16,4,0,0,45000,40,24.456946,118.069799,0
18017,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,5,16,4,0,0,45000,40,24.456946,118.069799,0
18734,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,0,14,9,1,1,45000,40,24.458349,118.07539299999999,0
18735,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,0,14,9,1,1,45000,40,24.458349,118.07539299999999,0
18736,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,0,14,9,1,1,45000,40,24.458349,118.07539299999999,0
18737,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,0,14,9,1,1,45000,40,24.458349,118.07539299999999,0
19454,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,1,8,2,2,2,45000,40,24.458833,118.080436,0
19455,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,1,8,2,2,2,45000,40,24.458833,118.080436,0
19456,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,1,8,2,2,2,45000,40,24.458833,118.080436,0
19457,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,1,8,2,2,2,45000,40,24.458833,118.080436,0
20174,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,0,1,0,1,1,-1,-1,24.45898,118.08488600000001,0
20175,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,0,1,0,1,1,-1,-1,24.45898,118.08488600000001,0
20176,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,0,1,0,1,1,-1,-1,24.45898,118.08488600000001,0
20177,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,0,1,0,1,1,-1,-1,24.45898,118.08488600000001,0
20894,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,0,10,6,2,2,45000,40,24.459699,118.074554,0
20895,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,0,10,6,2,2,45000,40,24.459699,118.074554,0
20896,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,0,10,6,2,2,45000,40,24.459699,118.074554,0
20897,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,0,10,6,2,2,45000,40,24.459699,118.074554,0
21614,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,4,4,3,3,3,-1,-1,24.462718,118.074853,0
21615,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,4,4,3,3,3,-1,-1,24.462718,118.074853,0
21616,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,4,4,3,3,3,-1,-1,24.462718,118.074853,0
21617,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,4,4,3,3,3,-1,-1,24.462718,118.074853,0
22334,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,4,1,1,3,3,44000,50,24.465771,118.088187,0
22335,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,4,1,1,3,3,44000,50,24.465771,118.088187,0
22336,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,4,1,1,3,3,44000,50,24.465771,118.088187,0
22337,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,4,1,1,3,3,44000,50,24.465771,118.088187,0
23054,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,3,0,0,0,0,-1,-1,24.468156,118.074405,1
23055,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,3,0,0,0,0,-1,-1,24.468156,118.074405,1
23056,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,3,0,0,0,0,-1,-1,24.468156,118.074405,0
23057,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,3,0,0,0,0,-1,-1,24.468156,118.074405,1
23774,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,2,8,5,4,4,-1,-1,24.469502,118.10255500000001,0
23775,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,2,8,5,4,4,-1,-1,24.469502,118.10255500000001,0
23776,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,2,8,5,4,4,-1,-1,24.469502,118.10255500000001,0
23777,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,2,8,5,4,4,-1,-1,24.469502,118.10255500000001,0
24494,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,2,5,1,4,4,-1,-1,24.472393,118.10164099999999,0
24495,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,2,5,1,4,4,-1,-1,24.472393,118.10164099999999,0
24496,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,2,5,1,4,4,-1,-1,24.472393,118.10164099999999,0
24497,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,2,5,1,4,4,-1,-1,24.472393,118.10164099999999,0
25214,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,1,1,1,5,5,45000,40,24.473181,118.09231499999999,0
25215,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,1,1,1,5,5,45000,40,24.473181,118.09231499999999,0
25216,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,1,1,1,5,5,45000,40,24.473181,118.09231499999999,0
25217,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,1,1,1,5,5,45000,40,24.473181,118.09231499999999,0
25934,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,3,6,2,12,12,51000,60,24.47495,118.113795,0
25935,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,3,6,2,12,12,51000,60,24.47495,118.113795,0
25936,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,3,6,2,12,12,51000,60,24.47495,118.113795,0
25937,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,3,6,2,12,12,51000,60,24.47495,118.113795,0
26654,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,1,4,1,1,1,-1,-1,24.476888,118.10658899999999,0
26655,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,1,4,1,1,1,-1,-1,24.476888,118.10658899999999,0
26656,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,1,4,1,1,1,-1,-1,24.476888,118.10658899999999,0
26657,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,1,4,1,1,1,-1,-1,24.476888,118.10658899999999,0
27374,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,0,2,5,0,0,45000,40,24.47719,118.07909099999999,0
27375,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,0,2,5,0,0,45000,40,24.47719,118.07909099999999,0
27376,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,0,2,5,0,0,45000,40,24.47719,118.07909099999999,0
27377,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,0,2,5,0,0,45000,40,24.47719,118.07909099999999,0
28094,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,2,1,1,7,7,44000,50,24.478657000000002,118.166491,0
28095,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,2,1,1,7,7,44000,50,24.478657000000002,118.166491,0
28096,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,2,1,1,7,7,44000,50,24.478657000000002,118.166491,0
28097,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,2,1,1,7,7,44000,50,24.478657000000002,118.166491,0
28814,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,0,0,0,4,4,45000,40,24.4787,118.09966499999999,0
28815,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,0,0,0,4,4,45000,40,24.4787,118.09966499999999,0
28816,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,0,0,0,4,4,45000,40,24.4787,118.09966499999999,0
28817,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,0,0,0,4,4,45000,40,24.4787,118.09966499999999,0
29534,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,1,6,1,5,5,44000,50,24.480007,118.104681,0
29535,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,1,6,1,5,5,44000,50,24.480007,118.104681,0
29536,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,1,6,1,5,5,44000,50,24.480007,118.104681,0
29537,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,1,6,1,5,5,44000,50,24.480007,118.104681,0
30254,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,1,5,1,3,3,-1,-1,24.480507,118.074707,0
30255,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,1,5,1,3,3,-1,-1,24.480507,118.074707,0
30256,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,1,5,1,3,3,-1,-1,24.480507,118.074707,0
30257,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,1,5,1,3,3,-1,-1,24.480507,118.074707,0
30974,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,1,0,1,9,9,-1,-1,24.482802,118.181329,0
30975,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,1,0,1,9,9,-1,-1,24.482802,118.181329,0
30976,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,1,0,1,9,9,-1,-1,24.482802,118.181329,0
30977,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,1,0,1,9,9,-1,-1,24.482802,118.181329,0
31694,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,0,1,0,4,4,-1,-1,24.483572,118.091167,1
31695,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,0,1,0,4,4,-1,-1,24.483572,118.091167,1
31696,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,0,1,0,4,4,-1,-1,24.483572,118.091167,0
31697,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,0,1,0,4,4,-1,-1,24.483572,118.091167,0
32414,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,0,7,4,7,7,-1,-1,24.485464,118.182546,0
32415,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,0,7,4,7,7,-1,-1,24.485464,118.182546,0
32416,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,0,7,4,7,7,-1,-1,24.485464,118.182546,0
32417,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,0,7,4,7,7,-1,-1,24.485464,118.182546,0
33134,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,0,1,0,3,3,44000,50,24.487382,118.091816,0
33135,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,0,1,0,3,3,44000,50,24.487382,118.091816,0
33136,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,0,1,0,3,3,44000,50,24.487382,118.091816,0
33137,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,0,1,0,3,3,44000,50,24.487382,118.091816,0
33854,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,2,8,6,14,14,-1,-1,24.487948,118.182953,0
33855,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,2,8,6,14,14,-1,-1,24.487948,118.182953,0
33856,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,2,8,6,14,14,-1,-1,24.487948,118.182953,0
33857,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,2,8,6,14,14,-1,-1,24.487948,118.182953,0
34574,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,2,10,7,14,14,-1,-1,24.488042999999998,118.18296799999999,0
34575,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,2,10,7,14,14,-1,-1,24.488042999999998,118.18296799999999,0
34576,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,2,10,7,14,14,-1,-1,24.488042999999998,118.18296799999999,0
34577,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,2,10,7,14,14,-1,-1,24.488042999999998,118.18296799999999,0
35294,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,4,0,6,16,16,45000,40,24.488216,118.181198,0
35295,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,4,0,6,16,16,45000,40,24.488216,118.181198,0
35296,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,4,0,6,16,16,45000,40,24.488216,118.181198,0
35297,2016-09-01 17:00:00,17,3,245,1,35,64,52,64,7,30.2,4,0,6,16,16,45000,40,24.488216,118.181198,0
36014,2016-09-01 14:00:00,14,3,245,1,35,68,50,52,7,30.2,2,1,1,2,2,-1,-1,24.48957,118.113051,0
36015,2016-09-01 15:00:00,15,3,245,1,35,68,48,49,9,30.2,2,1,1,2,2,-1,-1,24.48957,118.113051,0
36016,2016-09-01 16:00:00,16,3,245,1,35,68,50,52,7,30.2,2,1,1,2,2,-1,-1,24.48957,118.113051,0
