,date,hour,dayofweek,dayofyear,dayofmonth,weekofyear,temperature,dew_point,humidity,wind_speed,pressure,poi1,poi2,poi3,poi4,poi5,road_level,speed_limit,lat,lng,label
19647,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,2,2,45000,40,30.683614000000002,104.0836,0
19648,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,2,2,45000,40,30.683614000000002,104.0836,0
19649,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,2,2,45000,40,30.683614000000002,104.0836,0
20366,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,-1,-1,30.684112,104.04239399999999,1
20367,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,-1,-1,30.684112,104.04239399999999,1
20368,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,-1,-1,30.684112,104.04239399999999,1
20369,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,-1,-1,30.684112,104.04239399999999,1
21086,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,-1,-1,30.687542999999998,104.073316,1
21087,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,-1,-1,30.687542999999998,104.073316,1
21088,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,-1,-1,30.687542999999998,104.073316,1
21089,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,-1,-1,30.687542999999998,104.073316,1
21806,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,44000,50,30.688184999999997,104.07083,1
21807,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,44000,50,30.688184999999997,104.07083,1
21808,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,44000,50,30.688184999999997,104.07083,1
21809,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,44000,50,30.688184999999997,104.07083,0
22526,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,4,0,0,0,0,-1,-1,30.688269000000002,104.056591,1
22527,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,4,0,0,0,0,-1,-1,30.688269000000002,104.056591,1
22528,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,4,0,0,0,0,-1,-1,30.688269000000002,104.056591,1
22529,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,4,0,0,0,0,-1,-1,30.688269000000002,104.056591,1
23246,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,4,0,0,0,0,45000,40,30.688284000000003,104.05760500000001,0
23247,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,4,0,0,0,0,45000,40,30.688284000000003,104.05760500000001,0
23248,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,4,0,0,0,0,45000,40,30.688284000000003,104.05760500000001,0
23249,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,4,0,0,0,0,45000,40,30.688284000000003,104.05760500000001,0
23966,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,44000,50,30.688335,104.063724,1
23967,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,44000,50,30.688335,104.063724,1
23968,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,44000,50,30.688335,104.063724,1
23969,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,44000,50,30.688335,104.063724,1
24686,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,45000,40,30.6891,104.080125,0
24687,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,45000,40,30.6891,104.080125,0
24688,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,45000,40,30.6891,104.080125,0
24689,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,45000,40,30.6891,104.080125,0
25406,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,4,0,0,0,0,45000,40,30.690504999999998,104.074184,0
25407,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,4,0,0,0,0,45000,40,30.690504999999998,104.074184,0
25408,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,4,0,0,0,0,45000,40,30.690504999999998,104.074184,0
25409,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,4,0,0,0,0,45000,40,30.690504999999998,104.074184,0
26126,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,45000,40,30.692653999999997,104.077519,0
26127,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,45000,40,30.692653999999997,104.077519,1
26128,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,45000,40,30.692653999999997,104.077519,0
26129,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,45000,40,30.692653999999997,104.077519,0
26846,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,2,0,0,1,1,44000,50,30.692673,104.070741,0
26847,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,2,0,0,1,1,44000,50,30.692673,104.070741,1
26848,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,2,0,0,1,1,44000,50,30.692673,104.070741,1
26849,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,2,0,0,1,1,44000,50,30.692673,104.070741,1
27566,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,1,0,0,0,0,44000,50,30.694779999999998,104.070909,0
27567,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,1,0,0,0,0,44000,50,30.694779999999998,104.070909,0
27568,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,1,0,0,0,0,44000,50,30.694779999999998,104.070909,0
27569,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,1,0,0,0,0,44000,50,30.694779999999998,104.070909,0
28286,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,-1,-1,30.696889000000002,104.074304,0
28287,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,-1,-1,30.696889000000002,104.074304,1
28288,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,-1,-1,30.696889000000002,104.074304,0
28289,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,-1,-1,30.696889000000002,104.074304,0
29006,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,-1,-1,30.696981,104.063769,1
29007,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,-1,-1,30.696981,104.063769,1
29008,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,-1,-1,30.696981,104.063769,1
29009,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,-1,-1,30.696981,104.063769,1
29726,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,44000,50,30.697045000000003,104.063769,0
29727,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,44000,50,30.697045000000003,104.063769,0
29728,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,44000,50,30.697045000000003,104.063769,0
29729,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,44000,50,30.697045000000003,104.063769,0
30446,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,1,0,0,0,0,44000,50,30.711477000000002,104.060924,0
30447,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,1,0,0,0,0,44000,50,30.711477000000002,104.060924,0
30448,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,1,0,0,0,0,44000,50,30.711477000000002,104.060924,0
30449,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,1,0,0,0,0,44000,50,30.711477000000002,104.060924,1
31166,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,45000,40,30.716772,104.071877,0
31167,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,45000,40,30.716772,104.071877,0
31168,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,45000,40,30.716772,104.071877,1
31169,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,45000,40,30.716772,104.071877,1
31886,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,45000,50,30.720681,104.046823,0
31887,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,45000,50,30.720681,104.046823,0
31888,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,45000,50,30.720681,104.046823,0
31889,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,45000,50,30.720681,104.046823,0
32606,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,-1,-1,30.727413000000002,104.045298,1
32607,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,-1,-1,30.727413000000002,104.045298,2
32608,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,-1,-1,30.727413000000002,104.045298,2
32609,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,-1,-1,30.727413000000002,104.045298,2
33326,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,-1,-1,30.728540000000002,104.044521,0
33327,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,-1,-1,30.728540000000002,104.044521,0
33328,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,-1,-1,30.728540000000002,104.044521,0
33329,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,-1,-1,30.728540000000002,104.044521,1
34046,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,1,1,-1,60,30.6969875,104.0672535,1
34047,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,1,1,-1,60,30.6969875,104.0672535,0
34048,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,1,1,-1,60,30.6969875,104.0672535,1
34049,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,1,1,-1,60,30.6969875,104.0672535,0
34766,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,45000,40,30.681454499999997,104.0878105,0
34767,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,45000,40,30.681454499999997,104.0878105,0
34768,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,45000,40,30.681454499999997,104.0878105,0
34769,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,45000,40,30.681454499999997,104.0878105,0
35486,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,2,0,0,0,0,44000,50,30.65525,104.050035,0
35487,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,2,0,0,0,0,44000,50,30.65525,104.050035,0
35488,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,2,0,0,0,0,44000,50,30.65525,104.050035,0
35489,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,2,0,0,0,0,44000,50,30.65525,104.050035,0
36206,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,45000,40,30.656253999999997,104.056124,0
36207,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,45000,40,30.656253999999997,104.056124,0
36208,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,45000,40,30.656253999999997,104.056124,0
36209,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,45000,40,30.656253999999997,104.056124,0
36926,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,45000,40,30.656909999999996,104.056162,0
36927,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,45000,40,30.656909999999996,104.056162,0
36928,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,45000,40,30.656909999999996,104.056162,0
36929,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,45000,40,30.656909999999996,104.056162,0
37646,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,-1,-1,30.65875,104.058402,0
37647,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,-1,-1,30.65875,104.058402,0
37648,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,-1,-1,30.65875,104.058402,0
37649,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,-1,-1,30.65875,104.058402,0
38366,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,-1,-1,30.658876,104.058207,0
38367,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,-1,-1,30.658876,104.058207,0
38368,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,-1,-1,30.658876,104.058207,0
38369,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,-1,-1,30.658876,104.058207,0
39086,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,1,0,0,0,0,-1,-1,30.660433,104.042148,1
39087,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,1,0,0,0,0,-1,-1,30.660433,104.042148,1
39088,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,1,0,0,0,0,-1,-1,30.660433,104.042148,1
39089,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,1,0,0,0,0,-1,-1,30.660433,104.042148,0
39806,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,1,0,0,0,0,-1,-1,30.660433,104.042148,1
39807,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,1,0,0,0,0,-1,-1,30.660433,104.042148,1
39808,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,1,0,0,0,0,-1,-1,30.660433,104.042148,1
39809,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,1,0,0,0,0,-1,-1,30.660433,104.042148,1
40526,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,7,0,0,0,0,45000,40,30.660593,104.059619,2
40527,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,7,0,0,0,0,45000,40,30.660593,104.059619,2
40528,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,7,0,0,0,0,45000,40,30.660593,104.059619,2
40529,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,7,0,0,0,0,45000,40,30.660593,104.059619,2
41246,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,-1,-1,30.660682,104.058144,1
41247,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,-1,-1,30.660682,104.058144,1
41248,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,-1,-1,30.660682,104.058144,1
41249,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,-1,-1,30.660682,104.058144,1
41966,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,45000,40,30.662392999999998,104.060096,0
41967,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,45000,40,30.662392999999998,104.060096,0
41968,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,45000,40,30.662392999999998,104.060096,0
41969,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,45000,40,30.662392999999998,104.060096,0
42686,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,2,0,0,0,0,-1,-1,30.662571000000003,104.071097,0
42687,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,2,0,0,0,0,-1,-1,30.662571000000003,104.071097,0
42688,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,2,0,0,0,0,-1,-1,30.662571000000003,104.071097,0
42689,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,2,0,0,0,0,-1,-1,30.662571000000003,104.071097,0
43406,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,3,0,0,0,0,49,5,30.662603000000004,104.07050600000001,0
43407,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,3,0,0,0,0,49,5,30.662603000000004,104.07050600000001,0
43408,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,3,0,0,0,0,49,5,30.662603000000004,104.07050600000001,0
43409,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,3,0,0,0,0,49,5,30.662603000000004,104.07050600000001,0
44126,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,11,0,0,0,0,45000,40,30.662636,104.068434,1
44127,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,11,0,0,0,0,45000,40,30.662636,104.068434,1
44128,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,11,0,0,0,0,45000,40,30.662636,104.068434,1
44129,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,11,0,0,0,0,45000,40,30.662636,104.068434,1
44846,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,2,0,0,0,0,44000,50,30.662812,104.05390899999999,0
44847,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,2,0,0,0,0,44000,50,30.662812,104.05390899999999,0
44848,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,2,0,0,0,0,44000,50,30.662812,104.05390899999999,0
44849,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,2,0,0,0,0,44000,50,30.662812,104.05390899999999,0
45566,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,2,0,0,0,0,44000,50,30.662863,104.053783,1
45567,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,2,0,0,0,0,44000,50,30.662863,104.053783,1
45568,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,2,0,0,0,0,44000,50,30.662863,104.053783,1
45569,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,2,0,0,0,0,44000,50,30.662863,104.053783,1
46286,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,47000,30,30.663949,104.06265,0
46287,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,47000,30,30.663949,104.06265,1
46288,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,47000,30,30.663949,104.06265,1
46289,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,47000,30,30.663949,104.06265,1
47006,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,1,0,0,0,0,47000,30,30.665805,104.06629699999999,1
47007,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,1,0,0,0,0,47000,30,30.665805,104.06629699999999,0
47008,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,1,0,0,0,0,47000,30,30.665805,104.06629699999999,0
47009,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,1,0,0,0,0,47000,30,30.665805,104.06629699999999,0
47726,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,45000,40,30.665879999999998,104.043296,1
47727,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,45000,40,30.665879999999998,104.043296,1
47728,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,45000,40,30.665879999999998,104.043296,1
47729,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,45000,40,30.665879999999998,104.043296,1
48446,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,1,0,0,0,0,45000,40,30.66835,104.071351,0
48447,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,1,0,0,0,0,45000,40,30.66835,104.071351,0
48448,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,1,0,0,0,0,45000,40,30.66835,104.071351,0
48449,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,1,0,0,0,0,45000,40,30.66835,104.071351,0
49166,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,3,0,0,2,2,-1,-1,30.669789,104.076791,1
49167,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,3,0,0,2,2,-1,-1,30.669789,104.076791,1
49168,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,3,0,0,2,2,-1,-1,30.669789,104.076791,0
49169,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,3,0,0,2,2,-1,-1,30.669789,104.076791,1
49886,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,1,0,0,0,0,44000,50,30.672214,104.071588,0
49887,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,1,0,0,0,0,44000,50,30.672214,104.071588,0
49888,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,1,0,0,0,0,44000,50,30.672214,104.071588,0
49889,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,1,0,0,0,0,44000,50,30.672214,104.071588,0
50606,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,1,0,0,0,0,44000,50,30.673107,104.049254,0
50607,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,1,0,0,0,0,44000,50,30.673107,104.049254,0
50608,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,1,0,0,0,0,44000,50,30.673107,104.049254,0
50609,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,1,0,0,0,0,44000,50,30.673107,104.049254,0
51326,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,1,0,0,0,0,44000,50,30.673107,104.049254,0
51327,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,1,0,0,0,0,44000,50,30.673107,104.049254,0
51328,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,1,0,0,0,0,44000,50,30.673107,104.049254,0
51329,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,1,0,0,0,0,44000,50,30.673107,104.049254,0
52046,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,2,0,0,0,0,45000,40,30.674941999999998,104.081622,0
52047,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,2,0,0,0,0,45000,40,30.674941999999998,104.081622,0
52048,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,2,0,0,0,0,45000,40,30.674941999999998,104.081622,0
52049,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,2,0,0,0,0,45000,40,30.674941999999998,104.081622,0
52766,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,1,0,0,0,0,45000,40,30.675109000000003,104.069239,0
52767,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,1,0,0,0,0,45000,40,30.675109000000003,104.069239,0
52768,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,1,0,0,0,0,45000,40,30.675109000000003,104.069239,0
52769,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,1,0,0,0,0,45000,40,30.675109000000003,104.069239,0
53486,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,2,0,0,0,0,44000,50,30.675227000000003,104.055483,0
53487,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,2,0,0,0,0,44000,50,30.675227000000003,104.055483,0
53488,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,2,0,0,0,0,44000,50,30.675227000000003,104.055483,0
53489,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,2,0,0,0,0,44000,50,30.675227000000003,104.055483,0
54206,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,5,0,0,0,0,-1,60,30.6606865,104.0588575,0
54207,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,5,0,0,0,0,-1,60,30.6606865,104.0588575,0
54208,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,5,0,0,0,0,-1,60,30.6606865,104.0588575,0
54209,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,5,0,0,0,0,-1,60,30.6606865,104.0588575,0
54926,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,-1,40,30.658817499999998,104.0625545,1
54927,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,-1,40,30.658817499999998,104.0625545,1
54928,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,-1,40,30.658817499999998,104.0625545,1
54929,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,-1,40,30.658817499999998,104.0625545,0
55646,2016-11-09 14:00:00,14,2,314,9,45,54,48,82,0,28.54,0,0,0,0,0,-1,60,30.661668,104.0616845,1
55647,2016-11-09 15:00:00,15,2,314,9,45,57,48,72,4,28.49,0,0,0,0,0,-1,60,30.661668,104.0616845,1
55648,2016-11-09 16:00:00,16,2,314,9,45,55,48,77,0,28.49,0,0,0,0,0,-1,60,30.661668,104.0616845,1
55649,2016-11-09 17:00:00,17,2,314,9,45,55,48,77,0,28.52,0,0,0,0,0,-1,60,30.661668,104.0616845,1
230,2016-11-10 14:00:00,14,3,315,10,45,55,50,82,2,28.46,1,0,0,0,0,-1,-1,30.658868,104.09989200000001,0
231,2016-11-10 15:00:00,15,3,315,10,45,55,50,82,0,28.43,1,0,0,0,0,-1,-1,30.658868,104.09989200000001,1
232,2016-11-10 16:00:00,16,3,315,10,45,55,48,77,4,28.43,1,0,0,0,0,-1,-1,30.658868,104.09989200000001,1
233,2016-11-10 17:00:00,17,3,315,10,45,57,48,72,2,28.43,1,0,0,0,0,-1,-1,30.658868,104.09989200000001,1
